Entity,Code,Year,Hydro (TWh - equivalent)
Non-OECD (EI),,1989,2641.8518
Non-OECD (EI),,1990,2738.1467
Non-OECD (EI),,1991,2842.803
Non-OECD (EI),,1992,2880.4714
Non-OECD (EI),,1993,3047.433
Non-OECD (EI),,1994,3217.135
Non-OECD (EI),,1995,3336.2395
Non-OECD (EI),,1996,3328.098
Non-OECD (EI),,1997,3384.1694
Non-OECD (EI),,1998,3541.5168
Non-OECD (EI),,1999,3560.039
Non-OECD (EI),,2000,3683.7747
Non-OECD (EI),,2001,3759.0742
Non-OECD (EI),,2002,3805.2773
Non-OECD (EI),,2003,3839.9795
Non-OECD (EI),,2004,4283.98
Non-OECD (EI),,2005,4494.1636
Non-OECD (EI),,2006,4714.162
Non-OECD (EI),,2007,4926.8213
Non-OECD (EI),,2008,5243.798
Non-OECD (EI),,2009,5244.3438
Non-OECD (EI),,2010,5616.2725
Non-OECD (EI),,2011,5652.4336
Non-OECD (EI),,2012,6013.7407
Non-OECD (EI),,2013,6328.533
Non-OECD (EI),,2014,6622.3677
Non-OECD (EI),,2015,6592.079
Non-OECD (EI),,2016,6838.821
Non-OECD (EI),,2017,6958.2256
Non-OECD (EI),,2018,7144.783
Non-OECD (EI),,2019,7350.8438
Non-OECD (EI),,2020,7523.006
Non-OECD (EI),,2021,7427.5635
Non-OECD (EI),,2022,7628.467
North America,,1965,964.83624
North America,,1966,1009.71686
North America,,1967,1101.4307
North America,,1968,1115.7539
North America,,1969,1243.1907
North America,,1970,1262.7921
North America,,1971,1331.2632
North America,,1972,1409.9368
North America,,1973,1449.1987
North America,,1974,1583.4341
North America,,1975,1551.3484
North America,,1976,1540.3916
North America,,1977,1377.9932
North America,,1978,1593.6472
North America,,1979,1624.7039
North America,,1980,1629.6384
North America,,1981,1652.9031
North America,,1982,1766.6985
North America,,1983,1853.2593
North America,,1984,1889.3601
North America,,1985,1835.9255
North America,,1986,1865.7493
North America,,1987,1753.892
North America,,1988,1656.271
North America,,1989,1750.0442
North America,,1990,1814.7078
North America,,1991,1828.9548
North America,,1992,1758.6074
North America,,1993,1862.385
North America,,1994,1799.0476
North America,,1995,1992.9617
North America,,1996,2173.228
North America,,1997,2165.122
North America,,1998,2008.754
North America,,1999,2060.3066
North America,,2000,1963.8755
North America,,2001,1679.1511
North America,,2002,1850.6332
North America,,2003,1821.7446
North America,,2004,1810.8865
North America,,2005,1886.1211
North America,,2006,1910.3896
North America,,2007,1810.6735
North America,,2008,1882.3184
North America,,2009,1868.7214
North America,,2010,1798.2555
North America,,2011,2014.4623
North America,,2012,1888.066
North America,,2013,1877.3024
North America,,2014,1839.2598
North America,,2015,1779.787
North America,,2016,1825.2246
North America,,2017,1931.9453
North America,,2018,1879.3359
North America,,2019,1825.3464
North America,,2020,1833.2437
North America,,2021,1749.603
North America,,2022,1811.0654
North America (EI),,1965,963.7569
North America (EI),,1966,1008.4956
North America (EI),,1967,1100.4785
North America (EI),,1968,1114.7751
North America (EI),,1969,1242.1499
North America (EI),,1970,1261.5532
North America (EI),,1971,1328.5367
North America (EI),,1972,1407.1897
North America (EI),,1973,1446.6707
North America (EI),,1974,1580.9828
North America (EI),,1975,1549.0685
North America (EI),,1976,1536.9437
North America (EI),,1977,1375.5833
North America (EI),,1978,1590.2673
North America (EI),,1979,1620.6204
North America (EI),,1980,1626.5219
North America (EI),,1981,1647.4652
North America (EI),,1982,1763.0997
North America (EI),,1983,1849.1904
North America (EI),,1984,1884.5283
North America (EI),,1985,1831.1294
North America (EI),,1986,1859.6726
North America (EI),,1987,1747.2891
North America (EI),,1988,1648.982
North America (EI),,1989,1746.1853
North America (EI),,1990,1810.9937
North America (EI),,1991,1825.1343
North America (EI),,1992,1754.7189
North America (EI),,1993,1857.3434
North America (EI),,1994,1796.2771
North America (EI),,1995,1989.6936
North America (EI),,1996,2168.886
North America (EI),,1997,2161.603
North America (EI),,1998,2003.5143
North America (EI),,1999,2053.0916
North America (EI),,2000,1959.29
North America (EI),,2001,1675.1161
North America (EI),,2002,1845.5901
North America (EI),,2003,1815.3691
North America (EI),,2004,1804.287
North America (EI),,2005,1878.6654
North America (EI),,2006,1903.2279
North America (EI),,2007,1804.0367
North America (EI),,2008,1876.4598
North America (EI),,2009,1862.5784
North America (EI),,2010,1792.5173
North America (EI),,2011,2008.5474
North America (EI),,2012,1881.5376
North America (EI),,2013,1870.6178
North America (EI),,2014,1834.4514
North America (EI),,2015,1776.1173
North America (EI),,2016,1820.1002
North America (EI),,2017,1924.7555
North America (EI),,2018,1872.8948
North America (EI),,2019,1821.051
North America (EI),,2020,1828.5813
North America (EI),,2021,1744.3483
North America (EI),,2022,1805.9806
North Macedonia,MKD,1990,1.4518816
North Macedonia,MKD,1991,2.5075266
North Macedonia,MKD,1992,2.5075266
North Macedonia,MKD,1993,1.5435482
North Macedonia,MKD,1994,2.0551074
North Macedonia,MKD,1995,2.3685484
North Macedonia,MKD,1996,2.5134408
North Macedonia,MKD,1997,2.6612902
North Macedonia,MKD,1998,3.2024193
North Macedonia,MKD,1999,4.107258
North Macedonia,MKD,2000,3.459677
North Macedonia,MKD,2001,1.8390552
North Macedonia,MKD,2002,2.2095573
North Macedonia,MKD,2003,3.9847703
North Macedonia,MKD,2004,4.270608
North Macedonia,MKD,2005,4.272213
North Macedonia,MKD,2006,4.6949177
North Macedonia,MKD,2007,2.855897
North Macedonia,MKD,2008,2.3604486
North Macedonia,MKD,2009,3.5467443
North Macedonia,MKD,2010,6.7474318
North Macedonia,MKD,2011,3.9531517
North Macedonia,MKD,2012,2.8543549
North Macedonia,MKD,2013,4.316972
North Macedonia,MKD,2014,3.2689357
North Macedonia,MKD,2015,5.0229135
North Macedonia,MKD,2016,5.079264
North Macedonia,MKD,2017,2.9547746
North Macedonia,MKD,2018,4.739471
North Macedonia,MKD,2019,3.0674124
North Macedonia,MKD,2020,3.3541467
North Macedonia,MKD,2021,3.7984283
North Macedonia,MKD,2022,3.5074174
Norway,NOR,1965,146.22903
Norway,NOR,1966,144.13548
Norway,NOR,1967,157.61047
Norway,NOR,1968,178.02553
Norway,NOR,1969,169.64543
Norway,NOR,1970,170.93762
Norway,NOR,1971,187.01479
Norway,NOR,1972,199.35133
Norway,NOR,1973,215.46693
Norway,NOR,1974,226.4965
Norway,NOR,1975,228.66397
Norway,NOR,1976,242.275
Norway,NOR,1977,212.96826
Norway,NOR,1978,238.64677
Norway,NOR,1979,262.27902
Norway,NOR,1980,247.24274
Norway,NOR,1981,274.50912
Norway,NOR,1982,273.51852
Norway,NOR,1983,312.51828
Norway,NOR,1984,313.15402
Norway,NOR,1985,302.74542
Norway,NOR,1986,284.4653
Norway,NOR,1987,305.37714
Norway,NOR,1988,321.88898
Norway,NOR,1989,350.1075
Norway,NOR,1990,358.22446
Norway,NOR,1991,325.66504
Norway,NOR,1992,344.99487
Norway,NOR,1993,352.5707
Norway,NOR,1994,330.12714
Norway,NOR,1995,359.36288
Norway,NOR,1996,307.1188
Norway,NOR,1997,324.6035
Norway,NOR,1998,342.1325
Norway,NOR,1999,359.13226
Norway,NOR,2000,419.3543
Norway,NOR,2001,353.89474
Norway,NOR,2002,377.61545
Norway,NOR,2003,305.90506
Norway,NOR,2004,313.46896
Norway,NOR,2005,388.53085
Norway,NOR,2006,339.6531
Norway,NOR,2007,377.9285
Norway,NOR,2008,390.7217
Norway,NOR,2009,349.87933
Norway,NOR,2010,324.01828
Norway,NOR,2011,331.80823
Norway,NOR,2012,388.59808
Norway,NOR,2013,349.22955
Norway,NOR,2014,366.99066
Norway,NOR,2015,369.7505
Norway,NOR,2016,382.2997
Norway,NOR,2017,378.87726
Norway,NOR,2018,367.67975
Norway,NOR,2019,330.25983
Norway,NOR,2020,370.10666
Norway,NOR,2021,374.9531
Norway,NOR,2022,332.69702
OECD (EI),,1965,2123.8367
OECD (EI),,1966,2245.5415
OECD (EI),,1967,2305.2896
OECD (EI),,1968,2369.5535
OECD (EI),,1969,2480.9744
OECD (EI),,1970,2552.3428
OECD (EI),,1971,2659.348
OECD (EI),,1972,2774.9695
OECD (EI),,1973,2781.4717
OECD (EI),,1974,3049.5613
OECD (EI),,1975,3053.1704
OECD (EI),,1976,2945.8027
OECD (EI),,1977,2966.5981
OECD (EI),,1978,3178.832
OECD (EI),,1979,3315.3477
OECD (EI),,1980,3295.0195
OECD (EI),,1981,3344.738
OECD (EI),,1982,3435.2805
OECD (EI),,1983,3587.061
OECD (EI),,1984,3596.6716
OECD (EI),,1985,3592.7793
OECD (EI),,1986,3575.725
OECD (EI),,1987,3581.4373
OECD (EI),,1988,3625.9966
OECD (EI),,1989,3531.1233
OECD (EI),,1990,3645.5613
OECD (EI),,1991,3688.305
OECD (EI),,1992,3649.919
OECD (EI),,1993,3876.2378
OECD (EI),,1994,3750.1316
OECD (EI),,1995,4007.9954
OECD (EI),,1996,4114.733
OECD (EI),,1997,4189.741
OECD (EI),,1998,4090.8286
OECD (EI),,1999,4130.0547
OECD (EI),,2000,4142.5728
OECD (EI),,2001,3816.7087
OECD (EI),,2002,3860.4749
OECD (EI),,2003,3767.2002
OECD (EI),,2004,3832.5237
OECD (EI),,2005,3842.1807
OECD (EI),,2006,3885.3552
OECD (EI),,2007,3761.0752
OECD (EI),,2008,3893.6738
OECD (EI),,2009,3822.042
OECD (EI),,2010,3904.3284
OECD (EI),,2011,3982.6477
OECD (EI),,2012,3971.9736
OECD (EI),,2013,3995.6687
OECD (EI),,2014,3913.3718
OECD (EI),,2015,3855.1807
OECD (EI),,2016,3907.9102
OECD (EI),,2017,3876.481
OECD (EI),,2018,3940.1707
OECD (EI),,2019,3834.3457
OECD (EI),,2020,3925.0215
OECD (EI),,2021,3794.7964
OECD (EI),,2022,3671.35
Oceania,,1965,52.36395
Oceania,,1966,53.67076
Oceania,,1967,55.67018
Oceania,,1968,58.32301
Oceania,,1969,60.087208
Oceania,,1970,67.54091
Oceania,,1971,76.59024
Oceania,,1972,79.30031
Oceania,,1973,80.96979
Oceania,,1974,85.938416
Oceania,,1975,93.29726
Oceania,,1976,87.68315
Oceania,,1977,83.5768
Oceania,,1978,89.7001
Oceania,,1979,96.66247
Oceania,,1980,97.081635
Oceania,,1981,99.19557
Oceania,,1982,91.88658
Oceania,,1983,94.25452
Oceania,,1984,99.06717
Oceania,,1985,99.49786
Oceania,,1986,106.81679
Oceania,,1987,105.09834
Oceania,,1988,110.287125
Oceania,,1989,108.85425
Oceania,,1990,112.20237
Oceania,,1991,113.985916
Oceania,,1992,109.50963
Oceania,,1993,117.92444
Oceania,,1994,124.15534
Oceania,,1995,127.640686
Oceania,,1996,124.64132
Oceania,,1997,115.9455
Oceania,,1998,121.58351
Oceania,,1999,115.91704
Oceania,,2000,120.945206
Oceania,,2001,111.06208
Oceania,,2002,119.57889
Oceania,,2003,115.521645
Oceania,,2004,123.69992
Oceania,,2005,111.08113
Oceania,,2006,109.60021
Oceania,,2007,103.74385
Oceania,,2008,95.99858
Oceania,,2009,102.93794
Oceania,,2010,106.78348
Oceania,,2011,123.26404
Oceania,,2012,109.49277
Oceania,,2013,114.78934
Oceania,,2014,105.118576
Oceania,,2015,103.9932
Oceania,,2016,116.623726
Oceania,,2017,102.92692
Oceania,,2018,115.26352
Oceania,,2019,104.435715
Oceania,,2020,101.604614
Oceania,,2021,105.13124
Oceania,,2022,113.115555
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1965,6.4948545
Pakistan,PAK,1966,6.4948545
Pakistan,PAK,1967,7.6971216
Pakistan,PAK,1968,9.252228
Pakistan,PAK,1969,9.761884
Pakistan,PAK,1970,8.638026
Pakistan,PAK,1971,11.277786
Pakistan,PAK,1972,11.865851
Pakistan,PAK,1973,12.519257
Pakistan,PAK,1974,12.584598
Pakistan,PAK,1975,14.479474
Pakistan,PAK,1976,15.720946
Pakistan,PAK,1977,18.67434
Pakistan,PAK,1978,23.18284
Pakistan,PAK,1979,25.064651
Pakistan,PAK,1980,26.279985
Pakistan,PAK,1981,27.443048
Pakistan,PAK,1982,30.879963
Pakistan,PAK,1983,35.767437
Pakistan,PAK,1984,37.07425
Pakistan,PAK,1985,38.511745
Pakistan,PAK,1986,36.825954
Pakistan,PAK,1987,48.417377
Pakistan,PAK,1988,50.75657
Pakistan,PAK,1989,51.579865
Pakistan,PAK,1990,50.521343
Pakistan,PAK,1991,54.0628
Pakistan,PAK,1992,58.976414
Pakistan,PAK,1993,64.85707
Pakistan,PAK,1994,63.654804
Pakistan,PAK,1995,67.261604
Pakistan,PAK,1996,73.32521
Pakistan,PAK,1997,54.546326
Pakistan,PAK,1998,71.28658
Pakistan,PAK,1999,63.589462
Pakistan,PAK,2000,51.919636
Pakistan,PAK,2001,53.737713
Pakistan,PAK,2002,59.595676
Pakistan,PAK,2003,71.3358
Pakistan,PAK,2004,75.54539
Pakistan,PAK,2005,87.905754
Pakistan,PAK,2006,86.076004
Pakistan,PAK,2007,89.575455
Pakistan,PAK,2008,76.824356
Pakistan,PAK,2009,80.27858
Pakistan,PAK,2010,82.73995
Pakistan,PAK,2011,84.39943
Pakistan,PAK,2012,29.46632
Pakistan,PAK,2013,85.81219
Pakistan,PAK,2014,87.71059
Pakistan,PAK,2015,88.2742
Pakistan,PAK,2016,92.56564
Pakistan,PAK,2017,80.38179
Pakistan,PAK,2018,77.995514
Pakistan,PAK,2019,95.25408
Pakistan,PAK,2020,105.01806
Pakistan,PAK,2021,98.47178
Pakistan,PAK,2022,91.35989
Peru,PER,1965,7.7620964
Peru,PER,1966,8.359408
Peru,PER,1967,9.367742
Peru,PER,1968,10.053763
Peru,PER,1969,10.943817
Peru,PER,1970,10.455914
Peru,PER,1971,12.6736555
Peru,PER,1972,13.114246
Peru,PER,1973,14.101881
Peru,PER,1974,15.4236555
Peru,PER,1975,16.16586
Peru,PER,1976,17.129839
Peru,PER,1977,17.815859
Peru,PER,1978,18.309677
Peru,PER,1979,19.820698
Peru,PER,1980,20.728493
Peru,PER,1981,23.644085
Peru,PER,1982,24.826881
Peru,PER,1983,23.972311
Peru,PER,1984,25.734676
Peru,PER,1985,27.742472
Peru,PER,1986,29.74731
Peru,PER,1987,32.166126
Peru,PER,1988,30.820698
Peru,PER,1989,31.069086
Peru,PER,1990,30.956718
Peru,PER,1991,33.98172
Peru,PER,1992,28.650267
Peru,PER,1993,34.889515
Peru,PER,1994,37.69274
Peru,PER,1995,38.256344
Peru,PER,1996,39.397743
Peru,PER,1997,39.07513
Peru,PER,1998,40.830994
Peru,PER,1999,42.9964
Peru,PER,2000,47.832554
Peru,PER,2001,51.74855
Peru,PER,2002,52.656067
Peru,PER,2003,53.750027
Peru,PER,2004,50.501816
Peru,PER,2005,51.475586
Peru,PER,2006,55.75371
Peru,PER,2007,55.276596
Peru,PER,2008,53.55858
Peru,PER,2009,55.585583
Peru,PER,2010,55.656185
Peru,PER,2011,59.469143
Peru,PER,2012,60.410046
Peru,PER,2013,60.830235
Peru,PER,2014,60.170963
Peru,PER,2015,63.788605
Peru,PER,2016,64.612976
Peru,PER,2017,77.37572
Peru,PER,2018,81.32277
Peru,PER,2019,82.93322
Peru,PER,2020,80.128876
Peru,PER,2021,83.53919
Peru,PER,2022,77.53704
Philippines,PHL,1965,4.583333
Philippines,PHL,1966,4.4946237
Philippines,PHL,1967,4.967742
Philippines,PHL,1968,5.0860214
Philippines,PHL,1969,5.3669357
Philippines,PHL,1970,6.200806
Philippines,PHL,1971,5.7158604
Philippines,PHL,1972,6.5260754
Philippines,PHL,1973,7.019892
Philippines,PHL,1974,6.064785
Philippines,PHL,1975,6.7182794
Philippines,PHL,1976,8.264785
Philippines,PHL,1977,6.2510753
Philippines,PHL,1978,8.312097
Philippines,PHL,1979,8.519086
Philippines,PHL,1980,10.4145155
Philippines,PHL,1981,11.014785
Philippines,PHL,1982,11.15672
Philippines,PHL,1983,11.733334
Philippines,PHL,1984,15.606989
Philippines,PHL,1985,16.420162
Philippines,PHL,1986,17.792204
Philippines,PHL,1987,15.515323
Philippines,PHL,1988,18.52258
Philippines,PHL,1989,19.176075
Philippines,PHL,1990,17.925268
Philippines,PHL,1991,15.21371
Philippines,PHL,1992,13.129032
Philippines,PHL,1993,14.873655
Philippines,PHL,1994,17.33387
Philippines,PHL,1995,18.427958
Philippines,PHL,1996,20.787634
Philippines,PHL,1997,17.945967
Philippines,PHL,1998,14.980107
Philippines,PHL,1999,23.182796
Philippines,PHL,2000,23.061558
Philippines,PHL,2001,20.870047
Philippines,PHL,2002,20.528084
Philippines,PHL,2003,22.823454
Philippines,PHL,2004,24.761116
Philippines,PHL,2005,24.0148
Philippines,PHL,2006,28.281652
Philippines,PHL,2007,24.214142
Philippines,PHL,2008,27.658092
Philippines,PHL,2009,27.333855
Philippines,PHL,2010,21.658966
Philippines,PHL,2011,26.75214
Philippines,PHL,2012,28.110691
Philippines,PHL,2013,27.306799
Philippines,PHL,2014,24.753767
Philippines,PHL,2015,23.334814
Philippines,PHL,2016,21.713224
Philippines,PHL,2017,25.577126
Philippines,PHL,2018,24.826864
Philippines,PHL,2019,21.154976
Philippines,PHL,2020,18.888323
Philippines,PHL,2021,24.473867
Philippines,PHL,2022,26.4419
Poland,POL,1965,2.6494625
Poland,POL,1966,2.6494625
Poland,POL,1967,2.8298385
Poland,POL,1968,2.971774
Poland,POL,1969,2.3951612
Poland,POL,1970,5.236828
Poland,POL,1971,4.6395164
Poland,POL,1972,4.4443545
Poland,POL,1973,4.3053765
Poland,POL,1974,6.2747307
Poland,POL,1975,5.8844085
Poland,POL,1976,4.864247
Poland,POL,1977,5.786828
Poland,POL,1978,5.769086
Poland,POL,1979,5.3432794
Poland,POL,1980,6.9459677
Poland,POL,1981,6.319086
Poland,POL,1982,4.5626345
Poland,POL,1983,4.952957
Poland,POL,1984,4.1634407
Poland,POL,1985,5.4763436
Poland,POL,1986,4.580376
Poland,POL,1987,4.911559
Poland,POL,1988,5.301882
Poland,POL,1989,4.757796
Poland,POL,1990,4.1900535
Poland,POL,1991,4.21371
Poland,POL,1992,4.456183
Poland,POL,1993,4.3999996
Poland,POL,1994,5.124462
Poland,POL,1995,5.5798383
Poland,POL,1996,5.709946
Poland,POL,1997,5.798656
Poland,POL,1998,6.827688
Poland,POL,1999,6.3723116
Poland,POL,2000,6.2274194
Poland,POL,2001,6.830357
Poland,POL,2002,6.652024
Poland,POL,2003,4.8461075
Poland,POL,2004,5.999599
Poland,POL,2005,6.302373
Poland,POL,2006,5.8103166
Poland,POL,2007,6.6505647
Poland,POL,2008,6.050055
Poland,POL,2009,6.632691
Poland,POL,2010,8.104691
Poland,POL,2011,6.4331822
Poland,POL,2012,5.5853224
Poland,POL,2013,6.647294
Poland,POL,2014,5.913961
Poland,POL,2015,4.9335256
Poland,POL,2016,5.7261834
Poland,POL,2017,6.812903
Poland,POL,2018,5.2120824
Poland,POL,2019,5.1506896
Poland,POL,2020,5.562449
Poland,POL,2021,6.120878
Poland,POL,2022,5.1308413
Portugal,PRT,1965,11.754031
Portugal,PRT,1966,15.601074
Portugal,PRT,1967,16.207258
Portugal,PRT,1968,15.34086
Portugal,PRT,1969,18.661558
Portugal,PRT,1970,17.162365
Portugal,PRT,1971,18.244623
Portugal,PRT,1972,20.953226
Portugal,PRT,1973,21.659946
Portugal,PRT,1974,23.147312
Portugal,PRT,1975,18.954302
Portugal,PRT,1976,14.1551075
Portugal,PRT,1977,29.469353
Portugal,PRT,1978,31.96801
Portugal,PRT,1979,33.15672
Portugal,PRT,1980,23.700268
Portugal,PRT,1981,14.841128
Portugal,PRT,1982,20.465322
Portugal,PRT,1983,23.732796
Portugal,PRT,1984,28.875
Portugal,PRT,1985,31.619085
Portugal,PRT,1986,25.175806
Portugal,PRT,1987,27.065323
Portugal,PRT,1988,36.172848
Portugal,PRT,1989,17.20672
Portugal,PRT,1990,27.07715
Portugal,PRT,1991,26.740053
Portugal,PRT,1992,13.738172
Portugal,PRT,1993,25.246775
Portugal,PRT,1994,31.51559
Portugal,PRT,1995,24.67016
Portugal,PRT,1996,43.648117
Portugal,PRT,1997,38.751343
Portugal,PRT,1998,38.39059
Portugal,PRT,1999,21.544624
Portugal,PRT,2000,33.481987
Portugal,PRT,2001,41.228916
Portugal,PRT,2002,22.766909
Portugal,PRT,2003,45.598648
Portugal,PRT,2004,28.439022
Portugal,PRT,2005,13.54681
Portugal,PRT,2006,31.068974
Portugal,PRT,2007,28.352554
Portugal,PRT,2008,19.105585
Portugal,PRT,2009,23.137619
Portugal,PRT,2010,44.820045
Portugal,PRT,2011,31.823837
Portugal,PRT,2012,15.415161
Portugal,PRT,2013,37.419987
Portugal,PRT,2014,42.177944
Portugal,PRT,2015,23.322504
Portugal,PRT,2016,42.09106
Portugal,PRT,2017,15.693628
Portugal,PRT,2018,32.788494
Portugal,PRT,2019,23.244003
Portugal,PRT,2020,31.73235
Portugal,PRT,2021,31.15819
Portugal,PRT,2022,16.95607
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Romania,ROU,1965,2.971774
Romania,ROU,1966,3.0604837
Romania,ROU,1967,4.364516
Romania,ROU,1968,4.6188173
Romania,ROU,1969,6.555645
Romania,ROU,1970,8.199731
Romania,ROU,1971,13.291667
Romania,ROU,1972,21.713171
Romania,ROU,1973,22.316397
Romania,ROU,1974,25.06344
Romania,ROU,1975,27.680376
Romania,ROU,1976,23.972311
Romania,ROU,1977,27.633064
Romania,ROU,1978,31.385483
Romania,ROU,1979,33.5293
Romania,ROU,1980,37.36747
Romania,ROU,1981,37.663174
Romania,ROU,1982,35.05215
Romania,ROU,1983,29.682257
Romania,ROU,1984,33.49086
Romania,ROU,1985,37.5922
Romania,ROU,1986,31.965054
Romania,ROU,1987,33.144894
Romania,ROU,1988,43.69247
Romania,ROU,1989,40.445698
Romania,ROU,1990,33.742203
Romania,ROU,1991,43.13656
Romania,ROU,1992,34.596775
Romania,ROU,1993,37.75484
Romania,ROU,1994,38.57688
Romania,ROU,1995,49.36102
Romania,ROU,1996,46.587364
Romania,ROU,1997,51.773922
Romania,ROU,1998,55.824997
Romania,ROU,1999,54.083332
Romania,ROU,2000,43.698387
Romania,ROU,2001,43.84061
Romania,ROU,2002,46.83562
Romania,ROU,2003,38.452744
Romania,ROU,2004,47.584717
Romania,ROU,2005,57.860996
Romania,ROU,2006,52.230247
Romania,ROU,2007,45.145794
Romania,ROU,2008,48.318947
Romania,ROU,2009,43.38199
Romania,ROU,2010,55.186832
Romania,ROU,2011,40.629463
Romania,ROU,2012,33.084194
Romania,ROU,2013,40.31847
Romania,ROU,2014,50.181973
Romania,ROU,2015,44.792206
Romania,ROU,2016,48.26163
Romania,ROU,2017,38.57274
Romania,ROU,2018,46.73386
Romania,ROU,2019,41.070877
Romania,ROU,2020,40.39458
Romania,ROU,2021,45.561405
Romania,ROU,2022,36.04607
Russia,RUS,1985,472.30792
Russia,RUS,1986,485.9249
Russia,RUS,1987,480.5931
Russia,RUS,1988,475.84937
Russia,RUS,1989,472.30792
Russia,RUS,1990,493.36066
Russia,RUS,1991,497.05212
Russia,RUS,1992,510.3586
Russia,RUS,1993,515.37067
Russia,RUS,1994,520.2113
Russia,RUS,1995,521.18475
Russia,RUS,1996,456.29004
Russia,RUS,1997,465.53064
Russia,RUS,1998,468.67392
Russia,RUS,1999,474.5731
Russia,RUS,2000,485.17096
Russia,RUS,2001,510.8784
Russia,RUS,2002,473.35904
Russia,RUS,2003,451.46228
Russia,RUS,2004,506.23996
Russia,RUS,2005,494.25668
Russia,RUS,2006,493.06595
Russia,RUS,2007,500.61615
Russia,RUS,2008,463.04135
Russia,RUS,2009,486.48764
Russia,RUS,2010,462.08865
Russia,RUS,2011,449.81296
Russia,RUS,2012,448.18112
Russia,RUS,2013,493.7124
Russia,RUS,2014,469.74268
Russia,RUS,2015,452.40176
Russia,RUS,2016,494.21262
Russia,RUS,2017,492.7725
Russia,RUS,2018,504.37497
Russia,RUS,2019,512.3701
Russia,RUS,2020,557.9243
Russia,RUS,2021,561.3645
Russia,RUS,2022,515.3433
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1965,6.573263
Slovakia,SVK,1966,6.298833
Slovakia,SVK,1967,5.397133
Slovakia,SVK,1968,4.952817
