Entity,Code,Year,Renewables (TWh - equivalent)
Lithuania,LTU,1986,1.1369264
Lithuania,LTU,1987,1.0715858
Lithuania,LTU,1988,1.1369264
Lithuania,LTU,1989,1.1369264
Lithuania,LTU,1990,1.2241936
Lithuania,LTU,1991,0.9994622
Lithuania,LTU,1992,0.9196236
Lithuania,LTU,1993,1.1620969
Lithuania,LTU,1994,1.336559
Lithuania,LTU,1995,1.1029569
Lithuania,LTU,1996,0.9639786
Lithuania,LTU,1997,0.87231195
Lithuania,LTU,1998,1.2330644
Lithuania,LTU,1999,1.2241936
Lithuania,LTU,2000,1.0033064
Lithuania,LTU,2001,0.9626344
Lithuania,LTU,2002,1.0437012
Lithuania,LTU,2003,0.9651757
Lithuania,LTU,2004,1.2446238
Lithuania,LTU,2005,1.3563178
Lithuania,LTU,2006,1.4726971
Lithuania,LTU,2007,2.2787428
Lithuania,LTU,2008,2.4311342
Lithuania,LTU,2009,2.5492413
Lithuania,LTU,2010,3.113285
Lithuania,LTU,2011,3.6562352
Lithuania,LTU,2012,4.0438232
Lithuania,LTU,2013,5.006568
Lithuania,LTU,2014,5.032432
Lithuania,LTU,2015,5.5311537
Lithuania,LTU,2016,6.4927626
Lithuania,LTU,2017,7.729919
Lithuania,LTU,2018,7.2163196
Lithuania,LTU,2019,7.9452286
Lithuania,LTU,2020,8.294201
Lithuania,LTU,2021,8.72791
Lithuania,LTU,2022,7.951223
Lower-middle-income countries,,1965,90.21225
Lower-middle-income countries,,1966,94.551636
Lower-middle-income countries,,1967,104.92228
Lower-middle-income countries,,1968,123.32189
Lower-middle-income countries,,1969,137.11504
Lower-middle-income countries,,1970,148.06938
Lower-middle-income countries,,1971,152.83582
Lower-middle-income countries,,1972,153.92014
Lower-middle-income countries,,1973,160.20738
Lower-middle-income countries,,1974,160.00383
Lower-middle-income countries,,1975,183.99403
Lower-middle-income countries,,1976,195.33112
Lower-middle-income countries,,1977,213.9593
Lower-middle-income countries,,1978,261.8898
Lower-middle-income countries,,1979,258.59033
Lower-middle-income countries,,1980,271.4174
Lower-middle-income countries,,1981,291.40863
Lower-middle-income countries,,1982,268.71323
Lower-middle-income countries,,1983,268.818
Lower-middle-income countries,,1984,295.37228
Lower-middle-income countries,,1985,342.75073
Lower-middle-income countries,,1986,347.89725
Lower-middle-income countries,,1987,350.2905
Lower-middle-income countries,,1988,385.85046
Lower-middle-income countries,,1989,413.65073
Lower-middle-income countries,,1990,438.07184
Lower-middle-income countries,,1991,462.94864
Lower-middle-income countries,,1992,461.5122
Lower-middle-income countries,,1993,489.75888
Lower-middle-income countries,,1994,520.0542
Lower-middle-income countries,,1995,515.2182
Lower-middle-income countries,,1996,512.9617
Lower-middle-income countries,,1997,483.57217
Lower-middle-income countries,,1998,580.5095
Lower-middle-income countries,,1999,584.47723
Lower-middle-income countries,,2000,553.50323
Lower-middle-income countries,,2001,559.5128
Lower-middle-income countries,,2002,558.1676
Lower-middle-income countries,,2003,581.0309
Lower-middle-income countries,,2004,697.2503
Lower-middle-income countries,,2005,705.4795
Lower-middle-income countries,,2006,783.5173
Lower-middle-income countries,,2007,830.15436
Lower-middle-income countries,,2008,798.85
Lower-middle-income countries,,2009,803.00995
Lower-middle-income countries,,2010,861.16315
Lower-middle-income countries,,2011,958.60803
Lower-middle-income countries,,2012,920.8781
Lower-middle-income countries,,2013,1090.8857
Lower-middle-income countries,,2014,1123.4532
Lower-middle-income countries,,2015,1103.4753
Lower-middle-income countries,,2016,1185.6112
Lower-middle-income countries,,2017,1322.134
Lower-middle-income countries,,2018,1448.1567
Lower-middle-income countries,,2019,1629.695
Lower-middle-income countries,,2020,1722.0573
Lower-middle-income countries,,2021,1844.9869
Lower-middle-income countries,,2022,2049.8953
Luxembourg,LUX,1965,0.25551942
Luxembourg,LUX,1966,0.2299325
Luxembourg,LUX,1967,0.25949636
Luxembourg,LUX,1968,0.26504084
Luxembourg,LUX,1969,0.23063639
Luxembourg,LUX,1970,0.2549339
Luxembourg,LUX,1971,0.14409415
Luxembourg,LUX,1972,0.16991445
Luxembourg,LUX,1973,0.15001693
Luxembourg,LUX,1974,0.22159387
Luxembourg,LUX,1975,0.19145028
Luxembourg,LUX,1976,0.1206275
Luxembourg,LUX,1977,0.27399194
Luxembourg,LUX,1978,0.26908055
Luxembourg,LUX,1979,0.2925311
Luxembourg,LUX,1980,0.30289972
Luxembourg,LUX,1981,0.3301
Luxembourg,LUX,1982,0.29954833
Luxembourg,LUX,1983,0.29299417
Luxembourg,LUX,1984,0.3146811
Luxembourg,LUX,1985,0.2632986
Luxembourg,LUX,1986,0.30883777
Luxembourg,LUX,1987,0.36616692
Luxembourg,LUX,1988,0.34537524
Luxembourg,LUX,1989,0.26783055
Luxembourg,LUX,1990,0.24690777
Luxembourg,LUX,1991,0.29300138
Luxembourg,LUX,1992,0.24456139
Luxembourg,LUX,1993,0.24508193
Luxembourg,LUX,1994,0.30243942
Luxembourg,LUX,1995,0.32244053
Luxembourg,LUX,1996,0.22673249
Luxembourg,LUX,1997,0.30830985
Luxembourg,LUX,1998,0.42706525
Luxembourg,LUX,1999,0.36474308
Luxembourg,LUX,2000,0.50983524
Luxembourg,LUX,2001,0.49922317
Luxembourg,LUX,2002,0.44895828
Luxembourg,LUX,2003,0.41929257
Luxembourg,LUX,2004,0.5758094
Luxembourg,LUX,2005,0.61377716
Luxembourg,LUX,2006,0.71805996
Luxembourg,LUX,2007,1.2822933
Luxembourg,LUX,2008,1.3261783
Luxembourg,LUX,2009,1.2519228
Luxembourg,LUX,2010,1.2530115
Luxembourg,LUX,2011,1.247098
Luxembourg,LUX,2012,1.4319706
Luxembourg,LUX,2013,1.6734536
Luxembourg,LUX,2014,1.9300449
Luxembourg,LUX,2015,2.1648266
Luxembourg,LUX,2016,2.3073568
Luxembourg,LUX,2017,2.9701805
Luxembourg,LUX,2018,3.3157516
Luxembourg,LUX,2019,3.7439573
Luxembourg,LUX,2020,4.4065
Luxembourg,LUX,2021,4.3972363
Luxembourg,LUX,2022,4.2396793
Malaysia,MYS,1965,1.7357528
Malaysia,MYS,1966,2.0462363
Malaysia,MYS,1967,2.1438172
Malaysia,MYS,1968,2.3774195
Malaysia,MYS,1969,2.9983869
Malaysia,MYS,1970,3.554301
Malaysia,MYS,1971,3.0930107
Malaysia,MYS,1972,3.4123657
Malaysia,MYS,1973,3.276344
Malaysia,MYS,1974,2.9747312
Malaysia,MYS,1975,2.971774
Malaysia,MYS,1976,2.8032258
Malaysia,MYS,1977,2.2739246
Malaysia,MYS,1978,2.6729724
Malaysia,MYS,1979,3.263109
Malaysia,MYS,1980,4.165671
Malaysia,MYS,1981,4.616952
Malaysia,MYS,1982,4.4433823
Malaysia,MYS,1983,5.1723747
Malaysia,MYS,1984,10.205894
Malaysia,MYS,1985,11.143169
Malaysia,MYS,1986,12.1845875
Malaysia,MYS,1987,14.68399
Malaysia,MYS,1988,16.940395
Malaysia,MYS,1989,15.65598
Malaysia,MYS,1990,11.906876
Malaysia,MYS,1991,13.156577
Malaysia,MYS,1992,12.6736555
Malaysia,MYS,1993,14.350268
Malaysia,MYS,1994,19.170162
Malaysia,MYS,1995,18.386559
Malaysia,MYS,1996,15.329032
Malaysia,MYS,1997,12.339516
Malaysia,MYS,1998,13.1793
Malaysia,MYS,1999,22.331182
Malaysia,MYS,2000,22.503622
Malaysia,MYS,2001,19.653246
Malaysia,MYS,2002,17.096416
Malaysia,MYS,2003,16.091185
Malaysia,MYS,2004,17.899305
Malaysia,MYS,2005,19.091906
Malaysia,MYS,2006,20.05526
Malaysia,MYS,2007,19.62921
Malaysia,MYS,2008,24.97488
Malaysia,MYS,2009,23.74109
Malaysia,MYS,2010,21.738455
Malaysia,MYS,2011,27.41078
Malaysia,MYS,2012,31.515007
Malaysia,MYS,2013,38.248535
Malaysia,MYS,2014,42.58323
Malaysia,MYS,2015,45.150517
Malaysia,MYS,2016,61.382004
Malaysia,MYS,2017,79.17009
Malaysia,MYS,2018,80.70083
Malaysia,MYS,2019,83.91101
Malaysia,MYS,2020,91.33056
Malaysia,MYS,2021,103.83934
Malaysia,MYS,2022,109.50135
Mexico,MEX,1965,26.207796
Mexico,MEX,1966,29.918816
Mexico,MEX,1967,32.57715
Mexico,MEX,1968,37.382256
Mexico,MEX,1969,39.641396
Mexico,MEX,1970,44.36962
Mexico,MEX,1971,43.08925
Mexico,MEX,1972,45.924995
Mexico,MEX,1973,48.86571
Mexico,MEX,1974,50.719143
Mexico,MEX,1975,46.362843
Mexico,MEX,1976,52.66577
Mexico,MEX,1977,58.433304
Mexico,MEX,1978,49.650326
Mexico,MEX,1979,56.140884
Mexico,MEX,1980,52.59901
Mexico,MEX,1981,75.530525
Mexico,MEX,1982,71.46344
Mexico,MEX,1983,65.146416
Mexico,MEX,1984,73.834435
Mexico,MEX,1985,88.71556
Mexico,MEX,1986,72.607
Mexico,MEX,1987,69.56225
Mexico,MEX,1988,77.715355
Mexico,MEX,1989,88.23746
Mexico,MEX,1990,86.93524
Mexico,MEX,1991,83.60237
Mexico,MEX,1992,97.561066
Mexico,MEX,1993,97.497185
Mexico,MEX,1994,77.83693
Mexico,MEX,1995,100.10975
Mexico,MEX,1996,110.40686
Mexico,MEX,1997,94.84744
Mexico,MEX,1998,90.37532
Mexico,MEX,1999,114.15128
Mexico,MEX,2000,116.99239
Mexico,MEX,2001,102.40467
Mexico,MEX,2002,90.78677
Mexico,MEX,2003,78.122284
Mexico,MEX,2004,93.87958
Mexico,MEX,2005,103.126
Mexico,MEX,2006,108.59275
Mexico,MEX,2007,101.77278
Mexico,MEX,2008,133.68286
Mexico,MEX,2009,98.067825
Mexico,MEX,2010,128.04065
Mexico,MEX,2011,125.7148
Mexico,MEX,2012,117.30827
Mexico,MEX,2013,109.12428
Mexico,MEX,2014,144.43576
Mexico,MEX,2015,129.7767
Mexico,MEX,2016,133.16415
Mexico,MEX,2017,140.41527
Mexico,MEX,2018,149.78589
Mexico,MEX,2019,154.7698
Mexico,MEX,2020,185.96999
Mexico,MEX,2021,217.92386
Mexico,MEX,2022,217.06056
Middle Africa (EI),,1965,11.635753
Middle Africa (EI),,1966,12.102957
Middle Africa (EI),,1967,11.372581
Middle Africa (EI),,1968,11.863441
Middle Africa (EI),,1969,12.892473
Middle Africa (EI),,1970,14.385753
Middle Africa (EI),,1971,15.346774
Middle Africa (EI),,1972,15.701612
Middle Africa (EI),,1973,17.02043
Middle Africa (EI),,1974,16.709946
Middle Africa (EI),,1975,18.354033
Middle Africa (EI),,1976,17.66801
Middle Africa (EI),,1977,18.132257
Middle Africa (EI),,1978,18.21801
Middle Africa (EI),,1979,18.626074
Middle Africa (EI),,1980,19.63145
Middle Africa (EI),,1981,20.73441
Middle Africa (EI),,1982,21.58602
Middle Africa (EI),,1983,22.79543
Middle Africa (EI),,1984,23.848118
Middle Africa (EI),,1985,27.041666
Middle Africa (EI),,1986,27.908064
Middle Africa (EI),,1987,27.955376
Middle Africa (EI),,1988,28.398924
Middle Africa (EI),,1989,33.8457
Middle Africa (EI),,1990,30.431082
Middle Africa (EI),,1991,29.524462
Middle Africa (EI),,1992,32.023117
Middle Africa (EI),,1993,30.22527
Middle Africa (EI),,1994,28.80615
Middle Africa (EI),,1995,32.055878
Middle Africa (EI),,1996,32.155945
Middle Africa (EI),,1997,30.000301
Middle Africa (EI),,1998,29.370462
Middle Africa (EI),,1999,30.565086
Middle Africa (EI),,2000,33.642723
Middle Africa (EI),,2001,34.1825
Middle Africa (EI),,2002,34.29094
Middle Africa (EI),,2003,35.271866
Middle Africa (EI),,2004,40.61051
Middle Africa (EI),,2005,41.531696
Middle Africa (EI),,2006,46.70407
Middle Africa (EI),,2007,43.150394
Middle Africa (EI),,2008,45.90332
Middle Africa (EI),,2009,45.40835
Middle Africa (EI),,2010,46.977715
Middle Africa (EI),,2011,47.524982
Middle Africa (EI),,2012,46.732044
Middle Africa (EI),,2013,53.068806
Middle Africa (EI),,2014,56.529964
Middle Africa (EI),,2015,56.761505
Middle Africa (EI),,2016,59.204166
Middle Africa (EI),,2017,66.59665
Middle Africa (EI),,2018,74.569984
Middle Africa (EI),,2019,78.32099
Middle Africa (EI),,2020,86.34295
Middle Africa (EI),,2021,84.01791
Middle Africa (EI),,2022,85.78904
Middle East (EI),,1965,6.9366736
Middle East (EI),,1966,7.5288396
Middle East (EI),,1967,8.364718
Middle East (EI),,1968,9.110934
Middle East (EI),,1969,10.041722
Middle East (EI),,1970,10.584957
Middle East (EI),,1971,11.103193
Middle East (EI),,1972,13.51097
Middle East (EI),,1973,11.089944
Middle East (EI),,1974,14.240672
Middle East (EI),,1975,16.087364
Middle East (EI),,1976,18.703072
Middle East (EI),,1977,20.989305
Middle East (EI),,1978,29.014738
Middle East (EI),,1979,28.433903
Middle East (EI),,1980,28.631645
Middle East (EI),,1981,30.20373
Middle East (EI),,1982,31.361448
Middle East (EI),,1983,30.223003
Middle East (EI),,1984,30.673693
Middle East (EI),,1985,30.865051
Middle East (EI),,1986,32.760483
Middle East (EI),,1987,41.146503
Middle East (EI),,1988,42.281986
Middle East (EI),,1989,37.32903
Middle East (EI),,1990,45.165833
Middle East (EI),,1991,32.556995
Middle East (EI),,1992,52.7174
Middle East (EI),,1993,59.280926
Middle East (EI),,1994,48.940422
Middle East (EI),,1995,55.15881
Middle East (EI),,1996,55.293846
Middle East (EI),,1997,47.105
Middle East (EI),,1998,50.900307
Middle East (EI),,1999,35.007942
Middle East (EI),,2000,31.831738
Middle East (EI),,2001,34.283775
Middle East (EI),,2002,49.36861
Middle East (EI),,2003,53.870167
Middle East (EI),,2004,66.83455
Middle East (EI),,2005,68.93144
Middle East (EI),,2006,80.91054
Middle East (EI),,2007,76.0734
Middle East (EI),,2008,39.214756
Middle East (EI),,2009,34.86523
Middle East (EI),,2010,49.41437
Middle East (EI),,2011,52.09799
Middle East (EI),,2012,61.17988
Middle East (EI),,2013,67.13264
Middle East (EI),,2014,59.070755
Middle East (EI),,2015,51.644344
Middle East (EI),,2016,64.30908
Middle East (EI),,2017,68.60528
Middle East (EI),,2018,54.845898
Middle East (EI),,2019,139.2207
Middle East (EI),,2020,123.611916
Middle East (EI),,2021,111.36195
Middle East (EI),,2022,103.46397
Morocco,MAR,1965,3.586828
Morocco,MAR,1966,3.1166666
Morocco,MAR,1967,2.7559137
Morocco,MAR,1968,3.1284945
Morocco,MAR,1969,4.0451612
Morocco,MAR,1970,3.9801073
Morocco,MAR,1971,4.4946237
Morocco,MAR,1972,4.719355
Morocco,MAR,1973,3.5247312
Morocco,MAR,1974,3.9534945
Morocco,MAR,1975,3.004301
Morocco,MAR,1976,2.9510753
Morocco,MAR,1977,4.03629
Morocco,MAR,1978,4.1870966
Morocco,MAR,1979,4.677957
Morocco,MAR,1980,4.4798384
Morocco,MAR,1981,3.0279572
Morocco,MAR,1982,1.6913978
Morocco,MAR,1983,1.4223119
Morocco,MAR,1984,1.0822581
Morocco,MAR,1985,1.437097
Morocco,MAR,1986,1.9013442
Morocco,MAR,1987,2.439516
Morocco,MAR,1988,2.767742
Morocco,MAR,1989,3.4212365
Morocco,MAR,1990,3.6075268
Morocco,MAR,1991,3.6252687
Morocco,MAR,1992,2.8505375
Morocco,MAR,1993,1.3099461
Morocco,MAR,1994,2.483871
Morocco,MAR,1995,1.8067203
Morocco,MAR,1996,5.786828
Morocco,MAR,1997,6.159408
Morocco,MAR,1998,5.25457
Morocco,MAR,1999,2.439516
Morocco,MAR,2000,2.3123655
Morocco,MAR,2001,3.1378508
Morocco,MAR,2002,3.0239153
Morocco,MAR,2003,4.769581
Morocco,MAR,2004,5.1590242
Morocco,MAR,2005,3.3533463
Morocco,MAR,2006,3.3171759
Morocco,MAR,2007,3.3394232
Morocco,MAR,2008,3.4116945
Morocco,MAR,2009,8.265034
Morocco,MAR,2010,11.453984
Morocco,MAR,2011,7.442025
Morocco,MAR,2012,6.468503
Morocco,MAR,2013,10.901674
Morocco,MAR,2014,9.647913
Morocco,MAR,2015,11.876278
Morocco,MAR,2016,12.467766
Morocco,MAR,2017,12.3348465
Morocco,MAR,2018,17.155796
Morocco,MAR,2019,19.88428
Morocco,MAR,2020,18.329823
Morocco,MAR,2021,20.266642
Morocco,MAR,2022,18.651018
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,2.5633402
Netherlands,NLD,1976,2.783602
Netherlands,NLD,1977,2.767641
Netherlands,NLD,1978,3.8657594
Netherlands,NLD,1979,3.5305777
Netherlands,NLD,1980,3.2688172
Netherlands,NLD,1981,3.4635415
Netherlands,NLD,1982,0.8459341
Netherlands,NLD,1983,0.73739916
Netherlands,NLD,1984,0.0542675
Netherlands,NLD,1985,1.4166331
Netherlands,NLD,1986,1.7771168
Netherlands,NLD,1987,2.2497985
Netherlands,NLD,1988,2.7187164
Netherlands,NLD,1989,3.0504034
Netherlands,NLD,1990,2.5557127
Netherlands,NLD,1991,2.961895
Netherlands,NLD,1992,3.1930108
Netherlands,NLD,1993,3.5443883
Netherlands,NLD,1994,3.9969714
Netherlands,NLD,1995,4.447009
Netherlands,NLD,1996,5.7356176
Netherlands,NLD,1997,6.3527217
Netherlands,NLD,1998,7.3114233
Netherlands,NLD,1999,7.898447
Netherlands,NLD,2000,9.321724
Netherlands,NLD,2001,10.334042
Netherlands,NLD,2002,12.40991
Netherlands,NLD,2003,12.252638
Netherlands,NLD,2004,16.365189
Netherlands,NLD,2005,23.112946
Netherlands,NLD,2006,25.224594
Netherlands,NLD,2007,26.773556
Netherlands,NLD,2008,31.88191
Netherlands,NLD,2009,37.02268
Netherlands,NLD,2010,36.71608
Netherlands,NLD,2011,40.83967
Netherlands,NLD,2012,41.52012
Netherlands,NLD,2013,39.765636
Netherlands,NLD,2014,38.486805
Netherlands,NLD,2015,43.052643
Netherlands,NLD,2016,45.06448
Netherlands,NLD,2017,52.689648
Netherlands,NLD,2018,58.983944
Netherlands,NLD,2019,71.2718
Netherlands,NLD,2020,100.24804
Netherlands,NLD,2021,121.46862
Netherlands,NLD,2022,141.42102
New Zealand,NZL,1965,33.450394
New Zealand,NZL,1966,35.80773
New Zealand,NZL,1967,36.397694
New Zealand,NZL,1968,38.48805
New Zealand,NZL,1969,38.173737
New Zealand,NZL,1970,41.07845
New Zealand,NZL,1971,46.126778
New Zealand,NZL,1972,48.704037
New Zealand,NZL,1973,48.16772
New Zealand,NZL,1974,51.04314
New Zealand,NZL,1975,55.49346
New Zealand,NZL,1976,51.908207
New Zealand,NZL,1977,49.3873
New Zealand,NZL,1978,52.23078
New Zealand,NZL,1979,60.113255
New Zealand,NZL,1980,63.104145
New Zealand,NZL,1981,63.955303
New Zealand,NZL,1982,59.97578
New Zealand,NZL,1983,64.308014
New Zealand,NZL,1984,66.59707
New Zealand,NZL,1985,64.2581
New Zealand,NZL,1986,71.53148
New Zealand,NZL,1987,71.01694
New Zealand,NZL,1988,74.101456
New Zealand,NZL,1989,74.29947
New Zealand,NZL,1990,77.2343
New Zealand,NZL,1991,76.8585
New Zealand,NZL,1992,71.375114
New Zealand,NZL,1993,78.90502
New Zealand,NZL,1994,85.43341
New Zealand,NZL,1995,90.31675
New Zealand,NZL,1996,86.107834
New Zealand,NZL,1997,77.74378
New Zealand,NZL,1998,84.60314
New Zealand,NZL,1999,78.25621
New Zealand,NZL,2000,83.52208
New Zealand,NZL,2001,74.31897
New Zealand,NZL,2002,82.708755
New Zealand,NZL,2003,78.275955
New Zealand,NZL,2004,89.19228
New Zealand,NZL,2005,79.31555
New Zealand,NZL,2006,80.29868
New Zealand,NZL,2007,81.4015
New Zealand,NZL,2008,79.36255
New Zealand,NZL,2009,87.14333
New Zealand,NZL,2010,91.236374
New Zealand,NZL,2011,93.51158
New Zealand,NZL,2012,87.91672
New Zealand,NZL,2013,88.59376
New Zealand,NZL,2014,94.16049
New Zealand,NZL,2015,96.195435
New Zealand,NZL,2016,99.36163
New Zealand,NZL,2017,96.225876
New Zealand,NZL,2018,98.32367
New Zealand,NZL,2019,97.04282
New Zealand,NZL,2020,93.5304
New Zealand,NZL,2021,94.51567
New Zealand,NZL,2022,100.36212
Non-OECD (EI),,1965,615.07965
Non-OECD (EI),,1966,672.80444
Non-OECD (EI),,1967,678.0635
Non-OECD (EI),,1968,772.30554
Non-OECD (EI),,1969,845.73
Non-OECD (EI),,1970,936.40765
Non-OECD (EI),,1971,990.3111
Non-OECD (EI),,1972,1045.6498
Non-OECD (EI),,1973,1093.3997
Non-OECD (EI),,1974,1204.926
Non-OECD (EI),,1975,1253.7206
Non-OECD (EI),,1976,1345.5228
Non-OECD (EI),,1977,1473.8602
Non-OECD (EI),,1978,1630.5391
Non-OECD (EI),,1979,1740.5746
Non-OECD (EI),,1980,1877.4954
Non-OECD (EI),,1981,1941.8043
Non-OECD (EI),,1982,1955.6447
Non-OECD (EI),,1983,2048.1465
Non-OECD (EI),,1984,2235.9277
Non-OECD (EI),,1985,2363.9485
Non-OECD (EI),,1986,2476.8237
Non-OECD (EI),,1987,2551.7073
Non-OECD (EI),,1988,2704.601
Non-OECD (EI),,1989,2776.606
Non-OECD (EI),,1990,2874.5984
Non-OECD (EI),,1991,2981.0159
Non-OECD (EI),,1992,3017.9104
Non-OECD (EI),,1993,3185.7998
Non-OECD (EI),,1994,3368.0293
Non-OECD (EI),,1995,3504.3982
Non-OECD (EI),,1996,3501.5784
Non-OECD (EI),,1997,3565.7927
Non-OECD (EI),,1998,3730.6055
Non-OECD (EI),,1999,3764.7896
Non-OECD (EI),,2000,3892.494
Non-OECD (EI),,2001,3972.6365
Non-OECD (EI),,2002,4042.1409
Non-OECD (EI),,2003,4089.2344
Non-OECD (EI),,2004,4562.8623
Non-OECD (EI),,2005,4795.767
Non-OECD (EI),,2006,5052.2056
Non-OECD (EI),,2007,5335.891
Non-OECD (EI),,2008,5770.309
Non-OECD (EI),,2009,5880.407
Non-OECD (EI),,2010,6407.4023
Non-OECD (EI),,2011,6559.9565
Non-OECD (EI),,2012,7076.882
Non-OECD (EI),,2013,7632.9277
Non-OECD (EI),,2014,8175.46
Non-OECD (EI),,2015,8406.249
Non-OECD (EI),,2016,8998.712
Non-OECD (EI),,2017,9603.364
Non-OECD (EI),,2018,10392.626
Non-OECD (EI),,2019,11108.934
Non-OECD (EI),,2020,11732.48
Non-OECD (EI),,2021,12647.76
Non-OECD (EI),,2022,13640.365
North America,,1965,1016.35364
North America,,1966,1063.7443
North America,,1967,1155.6201
North America,,1968,1174.7689
North America,,1969,1304.4813
North America,,1970,1324.3176
North America,,1971,1397.2767
North America,,1972,1482.2767
North America,,1973,1526.6152
North America,,1974,1663.1757
North America,,1975,1628.4443
North America,,1976,1629.3561
North America,,1977,1472.6505
North America,,1978,1692.6133
North America,,1979,1728.9896
North America,,1980,1737.1152
North America,,1981,1763.0865
North America,,1982,1876.88
North America,,1983,1974.8134
North America,,1984,2029.3164
North America,,1985,1976.8041
North America,,1986,2019.8682
North America,,1987,1925.1106
North America,,1988,1828.7936
North America,,1989,1951.9393
North America,,1990,2066.7686
North America,,1991,2095.7517
North America,,1992,2041.5621
North America,,1993,2153.7876
North America,,1994,2095.9304
North America,,1995,2287.2527
North America,,1996,2464.4875
North America,,1997,2466.9775
North America,,1998,2316.3247
North America,,1999,2376.5178
North America,,2000,2291.3086
North America,,2001,2014.6669
North America,,2002,2219.6792
North America,,2003,2208.7915
North America,,2004,2227.673
North America,,2005,2329.7854
North America,,2006,2415.6262
North America,,2007,2382.7078
North America,,2008,2573.7415
North America,,2009,2652.8838
North America,,2010,2699.7395
North America,,2011,3028.979
North America,,2012,2989.9727
North America,,2013,3120.292
North America,,2014,3177.1687
North America,,2015,3229.2148
North America,,2016,3461.936
North America,,2017,3706.919
North America,,2018,3745.3516
North America,,2019,3810.6365
North America,,2020,3971.116
North America,,2021,4129.4937
North America,,2022,4458.007
North America (EI),,1965,1006.24445
North America (EI),,1966,1053.3131
North America (EI),,1967,1145.2843
North America (EI),,1968,1164.2363
North America (EI),,1969,1293.7166
North America (EI),,1970,1313.1823
North America (EI),,1971,1381.2698
North America (EI),,1972,1466.2461
North America (EI),,1973,1510.2047
North America (EI),,1974,1646.5154
North America (EI),,1975,1612.3861
North America (EI),,1976,1611.5247
North America (EI),,1977,1454.4701
North America (EI),,1978,1673.2457
North America (EI),,1979,1708.5719
North America (EI),,1980,1716.4657
North America (EI),,1981,1741.5312
North America (EI),,1982,1856.0874
North America (EI),,1983,1952.5764
North America (EI),,1984,2006.8018
North America (EI),,1985,1953.8828
North America (EI),,1986,1995.009
North America (EI),,1987,1899.4242
North America (EI),,1988,1801.5786
North America (EI),,1989,1928.114
North America (EI),,1990,2041.9844
North America (EI),,1991,2071.5068
North America (EI),,1992,2020.1829
North America (EI),,1993,2135.0916
North America (EI),,1994,2079.2976
North America (EI),,1995,2270.0408
North America (EI),,1996,2445.908
North America (EI),,1997,2448.8896
North America (EI),,1998,2296.8962
North America (EI),,1999,2354.9204
North America (EI),,2000,2271.8496
North America (EI),,2001,1996.3589
North America (EI),,2002,2201.115
North America (EI),,2003,2189.4778
North America (EI),,2004,2207.9797
North America (EI),,2005,2310.7085
North America (EI),,2006,2399.5042
North America (EI),,2007,2369.7734
North America (EI),,2008,2561.426
North America (EI),,2009,2640.1567
North America (EI),,2010,2687.274
North America (EI),,2011,3015.69
North America (EI),,2012,2975.0315
North America (EI),,2013,3103.651
North America (EI),,2014,3162.637
North America (EI),,2015,3215.0942
North America (EI),,2016,3446.0908
North America (EI),,2017,3688.0347
North America (EI),,2018,3726.681
North America (EI),,2019,3791.4346
North America (EI),,2020,3950.3357
North America (EI),,2021,4106.234
North America (EI),,2022,4434.9775
North Macedonia,MKD,1990,1.4518816
North Macedonia,MKD,1991,2.5075266
North Macedonia,MKD,1992,2.5075266
North Macedonia,MKD,1993,1.5435482
North Macedonia,MKD,1994,2.0551074
North Macedonia,MKD,1995,2.3685484
North Macedonia,MKD,1996,2.5134408
North Macedonia,MKD,1997,2.6612902
North Macedonia,MKD,1998,3.2024193
North Macedonia,MKD,1999,4.107258
North Macedonia,MKD,2000,3.459677
North Macedonia,MKD,2001,1.8390552
North Macedonia,MKD,2002,2.2095573
North Macedonia,MKD,2003,3.9847703
North Macedonia,MKD,2004,4.270608
North Macedonia,MKD,2005,4.272213
North Macedonia,MKD,2006,4.6949177
North Macedonia,MKD,2007,2.855897
North Macedonia,MKD,2008,2.375149
North Macedonia,MKD,2009,3.5687134
North Macedonia,MKD,2010,6.752586
North Macedonia,MKD,2011,3.959737
North Macedonia,MKD,2012,2.8647592
North Macedonia,MKD,2013,4.35213
North Macedonia,MKD,2014,3.5028663
North Macedonia,MKD,2015,5.4772267
North Macedonia,MKD,2016,5.551662
North Macedonia,MKD,2017,3.4780173
North Macedonia,MKD,2018,5.230848
North Macedonia,MKD,2019,3.5739546
North Macedonia,MKD,2020,3.9065413
North Macedonia,MKD,2021,4.3077936
North Macedonia,MKD,2022,3.991026
Norway,NOR,1965,146.22903
Norway,NOR,1966,144.13548
Norway,NOR,1967,157.61047
Norway,NOR,1968,178.02553
Norway,NOR,1969,169.64543
Norway,NOR,1970,170.93762
Norway,NOR,1971,187.01479
Norway,NOR,1972,199.35133
Norway,NOR,1973,215.46693
Norway,NOR,1974,226.4965
Norway,NOR,1975,228.66397
Norway,NOR,1976,242.275
Norway,NOR,1977,212.96826
Norway,NOR,1978,238.64677
Norway,NOR,1979,262.27902
Norway,NOR,1980,247.24274
Norway,NOR,1981,274.50912
