Entity,Code,Year,Wind (TWh - equivalent)
North America,,1981,0
North America,,1982,0
North America,,1983,0.0079689445
North America,,1984,0.019384695
North America,,1985,0.020167276
North America,,1986,0.015468944
North America,,1987,0.013533473
North America,,1988,0.0055585527
North America,,1989,6.3113284
North America,,1990,8.337783
North America,,1991,8.822702
North America,,1992,8.80204
North America,,1993,9.160475
North America,,1994,10.50827
North America,,1995,9.669334
North America,,1996,9.88256
North America,,1997,10.063429
North America,,1998,9.291987
North America,,1999,13.968126
North America,,2000,17.660051
North America,,2001,21.15343
North America,,2002,31.948944
North America,,2003,35.016567
North America,,2004,44.224487
North America,,2005,56.362194
North America,,2006,83.93533
North America,,2007,107.96349
North America,,2008,168.898
North America,,2009,229.18034
North America,,2010,293.80243
North America,,2011,368.49512
North America,,2012,432.61197
North America,,2013,506.3545
North America,,2014,551.9234
North America,,2015,617.8942
North America,,2016,727.3035
North America,,2017,799.0633
North America,,2018,853.8728
North America,,2019,923.3683
North America,,2020,1047.8134
North America,,2021,1151.7435
North America,,2022,1301.6917
North America (EI),,1971,0
North America (EI),,1972,0
North America (EI),,1973,0
North America (EI),,1974,0
North America (EI),,1975,0
North America (EI),,1976,0
North America (EI),,1977,0
North America (EI),,1978,0
North America (EI),,1979,0
North America (EI),,1980,0
North America (EI),,1981,0
North America (EI),,1982,0
North America (EI),,1983,0.0079689445
North America (EI),,1984,0.019384695
North America (EI),,1985,0.020167276
North America (EI),,1986,0.015468944
North America (EI),,1987,0.013533444
North America (EI),,1988,0.0055585555
North America (EI),,1989,6.311329
North America (EI),,1990,8.337784
North America (EI),,1991,8.822703
North America (EI),,1992,8.80204
North America (EI),,1993,9.155396
North America (EI),,1994,10.485272
North America (EI),,1995,9.646336
North America (EI),,1996,9.86078
North America (EI),,1997,10.03971
North America (EI),,1998,9.265011
North America (EI),,1999,13.934314
North America (EI),,2000,17.543104
North America (EI),,2001,21.012192
North America (EI),,2002,31.77113
North America (EI),,2003,34.828957
North America (EI),,2004,43.949818
North America (EI),,2005,56.056786
North America (EI),,2006,83.58598
North America (EI),,2007,107.59998
North America (EI),,2008,168.50749
North America (EI),,2009,228.64061
North America (EI),,2010,293.0224
North America (EI),,2011,367.52835
North America (EI),,2012,431.1527
North America (EI),,2013,503.8346
North America (EI),,2014,549.2248
North America (EI),,2015,614.95764
North America (EI),,2016,724.3973
North America (EI),,2017,795.7385
North America (EI),,2018,850.147
North America (EI),,2019,918.567
North America (EI),,2020,1042.1613
North America (EI),,2021,1145.7081
North America (EI),,2022,1295.8672
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0
North Macedonia,MKD,2011,0
North Macedonia,MKD,2012,0
North Macedonia,MKD,2013,0
North Macedonia,MKD,2014,0.19135167
North Macedonia,MKD,2015,0.3252222
North Macedonia,MKD,2016,0.29309
North Macedonia,MKD,2017,0.29401943
North Macedonia,MKD,2018,0.2575297
North Macedonia,MKD,2019,0.26835775
North Macedonia,MKD,2020,0.30697387
North Macedonia,MKD,2021,0.27039695
North Macedonia,MKD,2022,0.28067362
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0.020698916
Norway,NOR,1994,0.026612887
Norway,NOR,1995,0.029569998
Norway,NOR,1996,0.026612887
Norway,NOR,1997,0.032526944
Norway,NOR,1998,0.032526944
Norway,NOR,1999,0.07392472
Norway,NOR,2000,0.09166667
Norway,NOR,2001,0.079320274
Norway,NOR,2002,0.2189125
Norway,NOR,2003,0.63222694
Norway,NOR,2004,0.7261764
Norway,NOR,2005,1.4288434
Norway,NOR,2006,1.8096775
Norway,NOR,2007,2.5222378
Norway,NOR,2008,2.565583
Norway,NOR,2009,2.7284796
Norway,NOR,2010,2.4397335
Norway,NOR,2011,3.5393538
Norway,NOR,2012,4.244516
Norway,NOR,2013,5.1265106
Norway,NOR,2014,6.00607
Norway,NOR,2015,6.7728252
Norway,NOR,2016,5.664612
Norway,NOR,2017,7.5953226
Norway,NOR,2018,10.257484
Norway,NOR,2019,14.563746
Norway,NOR,2020,26.029152
Norway,NOR,2021,30.793055
Norway,NOR,2022,38.641563
OECD (EI),,1965,0
OECD (EI),,1966,0
OECD (EI),,1967,0
OECD (EI),,1968,0
OECD (EI),,1969,0
OECD (EI),,1970,0
OECD (EI),,1971,0
OECD (EI),,1972,0
OECD (EI),,1973,0
OECD (EI),,1974,0
OECD (EI),,1975,0
OECD (EI),,1976,0
OECD (EI),,1977,0
OECD (EI),,1978,0.008870971
OECD (EI),,1979,0.017741943
OECD (EI),,1980,0.031048333
OECD (EI),,1981,0.031048333
OECD (EI),,1982,0.054704163
OECD (EI),,1983,0.09697445
OECD (EI),,1984,0.13234167
OECD (EI),,1985,0.18989833
OECD (EI),,1986,0.4105228
OECD (EI),,1987,0.57772696
OECD (EI),,1988,0.980478
OECD (EI),,1989,7.835361
OECD (EI),,1990,10.639652
OECD (EI),,1991,11.718861
OECD (EI),,1992,13.34202
OECD (EI),,1993,15.944479
OECD (EI),,1994,19.344099
OECD (EI),,1995,21.124252
OECD (EI),,1996,24.287441
OECD (EI),,1997,31.933561
OECD (EI),,1998,42.662064
OECD (EI),,1999,56.737705
OECD (EI),,2000,85.53097
OECD (EI),,2001,102.666306
OECD (EI),,2002,142.23067
OECD (EI),,2003,170.63339
OECD (EI),,2004,224.69434
OECD (EI),,2005,273.0562
OECD (EI),,2006,337.40048
OECD (EI),,2007,428.73495
OECD (EI),,2008,534.2087
OECD (EI),,2009,637.16724
OECD (EI),,2010,749.05133
OECD (EI),,2011,915.9347
OECD (EI),,2012,1053.0415
OECD (EI),,2013,1210.9956
OECD (EI),,2014,1299.7677
OECD (EI),,2015,1509.5569
OECD (EI),,2016,1630.5613
OECD (EI),,2017,1862.1462
OECD (EI),,2018,1974.3749
OECD (EI),,2019,2193.8735
OECD (EI),,2020,2461.6814
OECD (EI),,2021,2543.5732
OECD (EI),,2022,2851.3674
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0
Oceania,,1992,0.0020430111
Oceania,,1993,0.008829138
Oceania,,1994,0.019250305
Oceania,,1995,0.023685778
Oceania,,1996,0.04531958
Oceania,,1997,0.062373526
Oceania,,1998,0.11848555
Oceania,,1999,0.2424522
Oceania,,2000,0.7516905
Oceania,,2001,1.2514622
Oceania,,2002,2.0111737
Oceania,,2003,2.4668193
Oceania,,2004,3.332736
Oceania,,2005,5.4789586
Oceania,,2006,7.922508
Oceania,,2007,10.694006
Oceania,,2008,12.692772
Oceania,,2009,16.516687
Oceania,,2010,18.380371
Oceania,,2011,23.142958
Oceania,,2012,26.882473
Oceania,,2013,30.745083
Oceania,,2014,32.476463
Oceania,,2015,38.232483
Oceania,,2016,41.174095
Oceania,,2017,40.722637
Oceania,,2018,48.495964
Oceania,,2019,57.272705
Oceania,,2020,65.42653
Oceania,,2021,77.03128
Oceania,,2022,89.992805
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Oman,OMN,2015,0
Oman,OMN,2016,0
Oman,OMN,2017,0
Oman,OMN,2018,0
Oman,OMN,2019,0.02293297
Oman,OMN,2020,0.27392194
Oman,OMN,2021,0.31112278
Oman,OMN,2022,0.30998832
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0
Pakistan,PAK,2009,0
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0
Pakistan,PAK,2012,0.052096665
Pakistan,PAK,2013,0.41255084
Pakistan,PAK,2014,0.8489442
Pakistan,PAK,2015,1.6119969
Pakistan,PAK,2016,2.457839
Pakistan,PAK,2017,4.691593
Pakistan,PAK,2018,7.4921436
Pakistan,PAK,2019,8.298686
Pakistan,PAK,2020,7.175438
Pakistan,PAK,2021,8.981276
Pakistan,PAK,2022,12.126243
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0.0011827945
Peru,PER,1997,0.0017741943
Peru,PER,1998,0.0014784944
Peru,PER,1999,0.0017741943
Peru,PER,2000,0.0023655917
Peru,PER,2001,0.0035253332
Peru,PER,2002,0.003502611
Peru,PER,2003,0.0034801387
Peru,PER,2004,0.003457972
Peru,PER,2005,0.0034360832
Peru,PER,2006,0.003414472
Peru,PER,2007,0.0033931388
Peru,PER,2008,0.0033720832
Peru,PER,2009,0.00335125
Peru,PER,2010,0.0033306943
Peru,PER,2011,0.003310389
Peru,PER,2012,0.0032903333
Peru,PER,2013,0.0032704999
Peru,PER,2014,0.69759274
Peru,PER,2015,1.600633
Peru,PER,2016,2.848368
Peru,PER,2017,2.8567142
Peru,PER,2018,3.9749405
Peru,PER,2019,4.362534
Peru,PER,2020,4.7643566
Peru,PER,2021,4.7690897
Peru,PER,2022,5.035232
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.050020833
Philippines,PHL,2006,0.15147498
Philippines,PHL,2007,0.16355528
Philippines,PHL,2008,0.17249833
Philippines,PHL,2009,0.17992888
Philippines,PHL,2010,0.17130028
Philippines,PHL,2011,0.24332444
Philippines,PHL,2012,0.20657471
Philippines,PHL,2013,0.17893721
Philippines,PHL,2014,0.41192362
Philippines,PHL,2015,2.0154583
Philippines,PHL,2016,2.6106977
Philippines,PHL,2017,2.9102757
Philippines,PHL,2018,3.05032
Philippines,PHL,2019,2.745787
Philippines,PHL,2020,2.6957548
Philippines,PHL,2021,3.5835106
Philippines,PHL,2022,2.7908146
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0.002957
Poland,POL,1996,0
Poland,POL,1997,0.005913972
Poland,POL,1998,0.011827944
Poland,POL,1999,0.011827944
Poland,POL,2000,0.014784943
Poland,POL,2001,0.041129164
Poland,POL,2002,0.1780489
Poland,POL,2003,0.35961527
Poland,POL,2004,0.4091947
Poland,POL,2005,0.38656083
Poland,POL,2006,0.7284236
Poland,POL,2007,1.4760181
Poland,POL,2008,2.3520186
Poland,POL,2009,3.007751
Poland,POL,2010,4.618563
Poland,POL,2011,8.841488
Poland,POL,2012,13.015967
Poland,POL,2013,16.363407
Poland,POL,2014,20.800453
Poland,POL,2015,29.240294
Poland,POL,2016,33.698547
Poland,POL,2017,39.677177
Poland,POL,2018,33.862663
Poland,POL,2019,39.820995
Poland,POL,2020,41.4955
Poland,POL,2021,42.47796
Poland,POL,2022,50.687912
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.002957
Portugal,PRT,1990,0.0028375275
Portugal,PRT,1991,0.0028375275
Portugal,PRT,1992,0.011350055
Portugal,PRT,1993,0.031212777
Portugal,PRT,1994,0.050268885
Portugal,PRT,1995,0.047311943
Portugal,PRT,1996,0.062096667
Portugal,PRT,1997,0.11236555
Portugal,PRT,1998,0.26317194
Portugal,PRT,1999,0.36370972
Portugal,PRT,2000,0.49677414
Portugal,PRT,2001,0.7520739
Portugal,PRT,2002,1.056618
Portugal,PRT,2003,1.4384613
Portugal,PRT,2004,2.351428
Portugal,PRT,2005,5.0768323
Portugal,PRT,2006,8.322808
Portugal,PRT,2007,11.415106
Portugal,PRT,2008,16.177504
Portugal,PRT,2009,21.16038
Portugal,PRT,2010,25.485365
Portugal,PRT,2011,25.274792
Portugal,PRT,2012,28.132257
Portugal,PRT,2013,32.744804
Portugal,PRT,2014,32.810925
Portugal,PRT,2015,31.259047
Portugal,PRT,2016,33.393368
Portugal,PRT,2017,32.59548
Portugal,PRT,2018,33.381138
Portugal,PRT,2019,36.025833
Portugal,PRT,2020,32.299847
Portugal,PRT,2021,34.58099
Portugal,PRT,2022,34.76469
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Qatar,QAT,2019,0
Qatar,QAT,2020,0
Qatar,QAT,2021,0
Qatar,QAT,2022,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.0029868612
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0.0028454165
Romania,ROU,2007,0.008482861
Romania,ROU,2008,0.014050277
Romania,ROU,2009,0.025134416
Romania,ROU,2010,0.8493272
Romania,ROU,2011,3.826254
Romania,ROU,2012,7.23871
Romania,ROU,2013,12.318888
Romania,ROU,2014,12.796695
Romania,ROU,2015,19.020462
Romania,ROU,2016,17.641676
Romania,ROU,2017,19.712177
Romania,ROU,2018,16.726288
Romania,ROU,2019,17.853441
Romania,ROU,2020,18.239578
Romania,ROU,2021,17.207268
Romania,ROU,2022,18.265587
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0.0056182775
Russia,RUS,2001,0.009107139
Russia,RUS,2002,0.018096777
Russia,RUS,2003,0.024941055
Russia,RUS,2004,0.020171555
Russia,RUS,2005,0.019471223
Russia,RUS,2006,0.014796111
Russia,RUS,2007,0.018662306
Russia,RUS,2008,0.014612305
Russia,RUS,2009,0.010612305
Russia,RUS,2010,0.011618583
Russia,RUS,2011,0.014874666
Russia,RUS,2012,0.014397916
Russia,RUS,2013,0.012190805
Russia,RUS,2014,0.26036054
Russia,RUS,2015,0.39865944
Russia,RUS,2016,0.39652416
Russia,RUS,2017,0.36991945
Russia,RUS,2018,0.62746054
Russia,RUS,2019,0.8298305
Russia,RUS,2020,2.9887695
Russia,RUS,2021,6.7636914
Russia,RUS,2022,10.9527025
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0.012822083
Saudi Arabia,SAU,2018,0.012747111
Saudi Arabia,SAU,2019,0.015009222
Saudi Arabia,SAU,2020,0.014954084
Saudi Arabia,SAU,2021,0.014858639
Saudi Arabia,SAU,2022,0.014804471
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Singapore,SGP,2017,0
Singapore,SGP,2018,0
Singapore,SGP,2019,0
Singapore,SGP,2020,0
Singapore,SGP,2021,0
Singapore,SGP,2022,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0.00580025
Slovakia,SVK,2004,0.017289916
Slovakia,SVK,2005,0.017180473
Slovakia,SVK,2006,0.017072415
Slovakia,SVK,2007,0.022620972
Slovakia,SVK,2008,0.019670416
Slovakia,SVK,2009,0.016756278
Slovakia,SVK,2010,0.016653473
Slovakia,SVK,2011,0.013793277
Slovakia,SVK,2012,0.01645161
Slovakia,SVK,2013,0.0163525
Slovakia,SVK,2014,0.016254583
Slovakia,SVK,2015,0.016157832
Slovakia,SVK,2016,0.016062222
Slovakia,SVK,2017,0.015967749
Slovakia,SVK,2018,0.01587436
Slovakia,SVK,2019,0.015815832
Slovakia,SVK,2020,0.010505167
Slovakia,SVK,2021,0.013083388
Slovakia,SVK,2022,0.013035666
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
Slovenia,SVN,2010,0
Slovenia,SVN,2011,0
